Transaction_ID,Date,Store,Branch_ID,Sales_Channel,Product_ID,Product_Category,Product_Name,Brand,Unit_Cost,Unit_Price,Units_Sold,Revenue,Cost_of_Sales,Profit,Discount_Applied,Payment_Method,Transaction_Time,Customer_ID,Customer_Name,Gender,Age,Marital_Status,Occupation,Income_Level,Customer_Segment,Loyalty_Score,Stock_Available,Reorder_Level,Supplier,Restock_Frequency,Promotion_Type,Campaign_Name,Campaign_Spend,Customer_Response,Ad_Channel,Month,Year,Quarter,Weekday,Holiday_Period,Repeat_Purchase,Satisfaction_Score,Computed_Revenue,Region
T3703,2024-02-09,Benin,BE007,Online,P6872,Fashion,Suit,Puma,17386.710010419563,24161.472093938384,9,217453.24884544546,156480.39009377608,60972.85875166938,1,POS,12:00:20,C9879,Victor Aliyu,M,30.0,Married,Banker,High,Occasional,83.0,253,34,FoodPro Distributors,30,Loyalty Offer,MegaSaver,558490,Yes,Radio,February,2024,Q1,Friday,False,False,3.4,911.16,South-South
T3704,2023-07-21,Abuja,AB003,In-store,P9989,Electronics,Tablet,Apple,897662.5873902837,1186504.395898723,20,23730087.91797446,17953251.747805674,5776836.170168787,0,Online,15:46:41,C6065,Blessing Agina,M,55.0,Single,Student,Low,Regular,100.0,115,77,FoodPro Distributors,30,None,MegaSaver,488734,Yes,Social Media,July,2023,Q3,Friday,True,True,3.3,19239.659999999996,North-Central
T3706,2023-07-07,Enugu,EN003,In-store,P4481,Toys,Toy Car,Mattel,75328.05725508025,99202.17352747862,18,1785639.123494615,1355905.0305914443,429734.09290317073,1,POS,18:22:17,C3701,Blessing Ibrahim,M,55.0,Married,Teacher,Low,VIP,46.0,62,67,GameHub Africa,30,Flash Sale,SummerBlast,243972,Yes,Email,July,2023,Q3,Friday,False,False,3.6,18743.31,South-East
T3707,2023-02-26,Abuja,AB004,Online,P5250,Sports,Tennis Racket,Nike,93522.79782625628,114954.90601278772,14,1609368.684179028,1309319.169567588,300049.51461144,1,Cash,15:32:33,C7447,Tolu Okafor,F,47.0,Single,Designer,High,VIP,52.0,105,68,MegaMart Supply,30,Discount,NaijaDeals,523546,No,Radio,February,2023,Q1,Sunday,False,False,4.9,12681.37,North-Central
T3708,2023-01-20,Kano,KA003,Online,P8697,Groceries,Sugar,Indomie,7321.016851137182,8914.190285466291,2,17828.380570932582,14642.033702274364,3186.346868658218,1,Cash,17:35:35,C6303,Victor Ibrahim,F,57.0,Single,Doctor,Medium,Occasional,49.0,20,39,FashionBase Ltd,30,Flash Sale,NaijaDeals,350872,Yes,SMS,January,2023,Q1,Friday,False,False,4.9,1495.38,North-West
T3709,2023-09-30,Ibadan,IB008,Online,P8918,Electronics,Air Conditioner,LG,249995.7492362272,330307.45126252854,14,4624304.3176754,3499940.4893071805,1124363.828368219,1,Transfer,11:57:00,C8938,Tolu Olu,F,50.0,Married,Civil Servant,Medium,Regular,92.0,173,48,MegaMart Supply,30,Loyalty Offer,SummerBlast,488669,No,SMS,September,2023,Q3,Saturday,False,True,3.3,7926.84,South-West
T3710,2023-04-29,Abuja,AB004,In-store,P6784,Toys,Doll,Disney,30098.967762166518,37832.26941031377,21,794477.6576165891,632078.3230054969,162399.33461109223,1,Transfer,16:57:52,C4142,Emeka Adeniyi,F,33.0,Married,Lawyer,Low,Occasional,67.0,117,64,FashionBase Ltd,7,Discount,NaijaDeals,833149,No,Email,April,2023,Q2,Saturday,False,False,4.7,13054.52,North-Central
T3711,2024-08-05,Enugu,EN001,Online,P5613,Sports,Football,Puma,104544.73334400494,136339.97068124913,15,2045099.560218737,1568171.000160074,476928.5600586629,1,Cash,15:51:35,C1350,Emeka Ibrahim,M,29.0,Single,Student,High,Regular,73.0,286,58,GameHub Africa,14,Loyalty Offer,FestiveBonanza,983660,No,Social Media,August,2024,Q3,Monday,False,False,4.1,11855.2,South-East
T3712,2024-05-30,Benin,BE005,In-store,P8790,Groceries,Beverage,Nestle,21989.061133295076,25260.763952860227,20,505215.27905720455,439781.2226659015,65434.05639130302,1,Transfer,15:47:11,C8849,Chioma Olu,F,47.0,Married,Student,Medium,VIP,50.0,30,74,GameHub Africa,7,None,SummerBlast,719992,No,SMS,May,2024,Q2,Thursday,True,False,4.0,13448.199999999999,South-South
T3713,2023-08-09,Abuja,AB003,Online,P7325,Toys,Doll,Mattel,50575.7112238003,65839.67171209169,4,263358.68684836675,202302.8448952012,61055.84195316554,1,Online,11:28:16,C3856,Tolu Ibrahim,M,23.0,Single,Doctor,Low,VIP,76.0,273,57,MegaMart Supply,30,Flash Sale,FestiveBonanza,383636,Yes,SMS,August,2023,Q3,Wednesday,False,False,3.3,1878.24,North-Central
T3714,2024-06-09,Kano,KA006,Online,P8279,Toys,Toy Car,Disney,44817.42991535024,54918.415784419514,1,54918.415784419514,44817.42991535024,10100.98586906927,1,POS,19:46:01,C8937,John James,F,35.0,Single,Doctor,High,Regular,81.0,92,40,FoodPro Distributors,14,Discount,NaijaDeals,783528,No,SMS,June,2024,Q2,Sunday,True,True,3.1,1124.62,North-West
T3715,2024-05-29,Port Harcourt,PO007,In-store,P5910,Electronics,Generator,LG,863266.1056799701,1119692.987876166,14,15675701.830266323,12085725.479519581,3589976.3507467415,0,Cash,9:06:49,C9472,David James,F,24.0,Single,Civil Servant,Medium,VIP,50.0,91,67,TechWorld Nigeria,30,None,NaijaDeals,352233,No,Radio,May,2024,Q2,Wednesday,False,True,4.8,5036.98,South-South
T3716,2024-12-28,Benin,BE007,In-store,P5159,Electronics,Laptop,Apple,392417.3854837526,502480.9605980542,3,1507442.8817941626,1177252.1564512579,330190.7253429047,0,POS,14:51:13,C6506,Victor James,M,54.0,Single,Engineer,Low,VIP,71.0,58,44,FashionBase Ltd,14,Flash Sale,FestiveBonanza,800010,Yes,Billboard,December,2024,Q4,Saturday,True,False,4.008321775312067,548.37,South-South
T3717,2023-12-02,Lagos,LA001,Online,P7375,Sports,Running Shoes,Nike,107093.29329425185,142270.75273467725,19,2703144.301958868,2034772.572590785,668371.7293680827,1,Transfer,13:32:12,C6325,Tolu Okafor,F,52.0,Single,Student,High,VIP,51.0,59,31,FoodPro Distributors,7,Discount,SummerBlast,737830,Yes,Email,December,2023,Q4,Saturday,False,True,4.008321775312067,840.0,South-West
T3718,2024-11-28,Enugu,EN009,Online,P1379,Groceries,Cooking Oil,Nestle,11199.513892206342,12834.817198082172,4,51339.26879232869,44798.055568825366,6541.2132235033205,1,Online,14:27:21,C8307,Sarah Agina,M,24.0,Single,Lawyer,Medium,VIP,96.0,48,65,FashionBase Ltd,14,Flash Sale,NaijaDeals,543414,No,SMS,November,2024,Q4,Thursday,True,True,4.4,2956.48,South-East
T3719,2023-02-24,Kano,KA006,Online,P7508,Electronics,Tablet,Apple,1049121.6873513344,1381937.836094595,3,4145813.508283785,3147365.062054003,998448.446229782,1,POS,8:58:09,C9095,Chioma Okafor,M,48.0,Married,Doctor,Medium,Regular,93.0,118,79,FashionBase Ltd,14,Flash Sale,MegaSaver,485786,No,Email,February,2023,Q1,Friday,True,True,3.8,879.42,North-West
T3720,2024-05-14,Ibadan,IB008,Online,P6399,Sports,Running Shoes,Puma,122663.65824435296,147387.61951568065,16,2358201.9122508904,1962618.5319096474,395583.380341243,1,Cash,16:08:06,C6942,Victor Adeniyi,F,53.0,Single,Designer,Medium,VIP,95.0,280,47,GameHub Africa,14,Discount,MegaSaver,482955,No,Radio,May,2024,Q2,Tuesday,False,True,3.2,7730.709999999999,South-West
T3721,2024-06-19,Kano,KA009,Online,P9668,Toys,Puzzle,Disney,85239.9221523037,103431.89514254968,1,103431.89514254968,85239.9221523037,18191.97299024598,1,Transfer,16:06:19,C3018,Aisha Adeniyi,M,55.0,Married,Teacher,High,Regular,72.0,253,67,TechWorld Nigeria,7,Flash Sale,NaijaDeals,320337,No,Email,June,2024,Q2,Wednesday,False,True,4.0,368.97,North-West
T3722,2023-06-11,Kano,KA003,Online,P2014,Electronics,Refrigerator,Tecno,578021.0942670107,724391.4009367723,5,3621957.0046838615,2890105.4713350534,731851.5333488081,1,Online,10:20:35,C8742,Grace Okafor,M,34.0,Single,Engineer,Low,Occasional,69.0,173,32,FashionBase Ltd,7,Flash Sale,SummerBlast,661189,Yes,Billboard,June,2023,Q2,Sunday,False,True,4.1,4914.18,North-West
T3723,2024-10-31,Ibadan,IB004,Online,P3963,Electronics,Laptop,Apple,761149.3132435282,985536.1828231182,2,1971072.3656462363,1522298.6264870565,448773.73915917985,1,Online,11:56:49,C8882,Blessing Adeniyi,F,39.0,Married,Civil Servant,Medium,Regular,83.0,214,78,GameHub Africa,14,Discount,FestiveBonanza,212581,No,Radio,October,2024,Q4,Thursday,True,False,4.1,1409.36,South-West
T3724,2024-08-16,Port Harcourt,PO006,In-store,P7811,Toys,Action Figure,Hasbro,26977.28713214877,33417.08699840286,18,601507.5659712515,485591.16837867786,115916.3975925736,1,POS,17:30:31,C1997,Emeka Eze,M,57.0,Single,Engineer,High,Regular,55.0,246,74,TechWorld Nigeria,14,Flash Sale,NaijaDeals,949239,Yes,Radio,August,2024,Q3,Friday,False,True,4.2,16003.8,South-South
T3725,2023-06-08,Abuja,AB010,Online,P7898,Electronics,Smart TV,HP,272481.5940149654,367602.4328666673,4,1470409.7314666691,1089926.3760598616,380483.3554068075,1,Transfer,20:18:58,C4963,Chioma Aliyu,F,59.0,Single,Banker,Medium,VIP,73.0,142,48,FashionBase Ltd,30,Flash Sale,FestiveBonanza,361416,Yes,Billboard,June,2023,Q2,Thursday,False,True,3.1,2221.04,North-Central
T3726,2023-07-07,Port Harcourt,PO009,In-store,P3961,Sports,Basketball,Adidas,122103.76447167885,158282.53972531363,3,474847.61917594087,366311.2934150365,108536.32576090435,1,Transfer,13:33:31,C1053,Sarah Aliyu,M,38.0,Single,Banker,Low,VIP,68.0,195,65,FoodPro Distributors,30,Flash Sale,CustomerLove,543607,No,SMS,July,2023,Q3,Friday,True,True,3.2,859.98,South-South
T3727,2023-03-01,Lagos,LA001,Online,P2107,Sports,Gym Mat,Nike,55248.53389206758,67831.0448696998,22,1492282.9871333959,1215467.7456254868,276815.241507909,0,Cash,15:22:03,C5578,Aisha Eze,M,49.0,Married,Trader,Low,Occasional,74.0,173,79,MegaMart Supply,30,Flash Sale,FestiveBonanza,583814,No,Social Media,March,2023,Q1,Wednesday,False,False,3.3,12805.199999999999,South-West
T3728,2023-11-15,Kano,KA007,In-store,P4490,Electronics,Smartphone,HP,1091890.587342913,1405345.3629892506,11,15458798.992881756,12010796.460772043,3448002.532109713,0,POS,13:46:46,C8365,Blessing James,M,25.0,Single,Civil Servant,High,VIP,100.0,270,73,FoodPro Distributors,7,Discount,FestiveBonanza,795551,No,Radio,November,2023,Q4,Wednesday,True,True,4.0,5153.46,North-West
T3729,2023-07-30,Benin,BE009,In-store,P9322,Electronics,Generator,HP,173599.27803605818,221147.18521893845,12,2653766.2226272617,2083191.3364326982,570574.8861945635,1,Online,15:45:08,C7735,John Adeniyi,M,40.0,Single,Lawyer,High,Regular,75.0,225,58,GameHub Africa,14,Discount,SummerBlast,536162,No,Radio,July,2023,Q3,Sunday,True,False,3.4,10530.189999999999,South-South
T3730,2024-02-10,Abuja,AB005,Online,P8862,Fashion,Sneakers,Nike,79683.25912107834,108792.01205890565,10,1087920.1205890565,796832.5912107835,291087.52937827306,1,Cash,10:45:14,C9051,Blessing Aliyu,F,56.0,Married,Teacher,Medium,VIP,51.0,271,79,TechWorld Nigeria,30,Flash Sale,NaijaDeals,231797,Yes,SMS,February,2024,Q1,Saturday,True,False,4.1,7078.68,North-Central
T3731,2024-10-25,Enugu,EN007,In-store,P9590,Toys,Doll,Disney,74942.08206728606,98186.95796532692,3,294560.87389598077,224826.24620185816,69734.62769412261,1,Transfer,9:00:04,C9243,David Aliyu,M,34.0,Single,Civil Servant,High,Regular,75.0,72,64,FashionBase Ltd,30,Flash Sale,NaijaDeals,859629,Yes,Email,October,2024,Q4,Friday,False,True,3.6,3858.99,South-East
T3732,2023-04-19,Lagos,LA010,In-store,P2136,Sports,Running Shoes,Puma,60391.10910215731,79173.91115796032,13,1029260.8450534842,785084.418328045,244176.42672543915,0,Online,21:30:26,C1758,Tolu Adeniyi,F,27.0,Single,Banker,Medium,VIP,92.0,235,49,TechWorld Nigeria,7,None,SummerBlast,232328,Yes,Billboard,April,2023,Q2,Wednesday,True,False,4.6,957.88,South-West
T3733,2023-03-17,Benin,BE009,Online,P3526,Toys,Action Figure,Lego,20488.62155844987,24035.537264644845,10,240355.37264644844,204886.2155844987,35469.15706194972,1,Cash,12:48:39,C2668,Blessing Adeniyi,F,24.0,Single,Engineer,Medium,Regular,73.0,299,59,FashionBase Ltd,7,Loyalty Offer,SummerBlast,930231,Yes,Email,March,2023,Q1,Friday,True,True,3.9,3350.7999999999997,South-South
T3734,2024-06-25,Enugu,EN002,Online,P9039,Sports,Running Shoes,Puma,59293.10434654739,75735.23521152277,9,681617.1169037049,533637.9391189265,147979.1777847784,1,Transfer,13:56:54,C8023,Chioma James,M,19.0,Married,Engineer,High,Regular,71.0,64,72,FoodPro Distributors,7,Flash Sale,FestiveBonanza,412352,No,Radio,June,2024,Q2,Tuesday,False,True,5.0,6024.42,South-East
T3735,2023-11-10,Abuja,AB004,Online,P5137,Toys,Action Figure,Hasbro,26781.231113303977,32645.238611123776,10,326452.38611123775,267812.31113303977,58640.07497819798,1,Transfer,10:19:45,C814,Emeka James,M,33.0,Married,Lawyer,Medium,Regular,51.0,79,48,MegaMart Supply,30,Loyalty Offer,FestiveBonanza,322104,Yes,SMS,November,2023,Q4,Friday,True,False,3.6,12762.449999999999,North-Central
T3736,2023-04-27,Kano,KA007,In-store,P8540,Toys,Action Figure,Hasbro,25747.125219675385,32269.623614716536,8,258156.9889177323,205977.00175740308,52179.98716032921,1,Transfer,19:43:04,C3906,Tolu Eze,M,53.0,Single,Student,Low,Occasional,79.0,176,52,MegaMart Supply,30,Discount,NaijaDeals,396975,Yes,Social Media,April,2023,Q2,Thursday,False,True,3.8,8745.800000000001,North-West
T3737,2024-12-04,Benin,BE005,Online,P9281,Toys,Board Game,Hasbro,69470.13527376327,90382.34768965404,12,1084588.1722758485,833641.6232851592,250946.54899068922,1,Transfer,8:51:52,C7330,Chioma Adeniyi,M,50.0,Married,Student,Medium,VIP,56.0,227,31,TechWorld Nigeria,14,Flash Sale,SummerBlast,573780,No,SMS,December,2024,Q4,Wednesday,False,False,3.1,661.54,South-South
T3738,2023-01-19,Lagos,LA008,In-store,P7041,Electronics,Smartphone,HP,294874.25795974757,388519.4582431352,12,4662233.4989176225,3538491.095516971,1123742.4034006516,1,Online,21:13:00,C7518,Aisha Aliyu,M,58.0,Married,Engineer,Low,Occasional,68.0,249,36,TechWorld Nigeria,7,Flash Sale,NaijaDeals,969684,Yes,Radio,January,2023,Q1,Thursday,False,False,3.9,934.5999999999999,South-West
T3739,2024-03-07,Abuja,AB002,In-store,P5869,Toys,Puzzle,Mattel,101669.08474432226,131675.57835681603,14,1843458.0969954245,1423367.1864205117,420090.9105749128,1,Online,9:13:04,C7457,Sarah Agina,F,20.0,Married,Civil Servant,Medium,Regular,74.0,89,74,FashionBase Ltd,7,Discount,SummerBlast,965650,Yes,Email,March,2024,Q1,Thursday,False,True,3.9,4166.24,North-Central
T3740,2024-11-15,Abuja,AB004,Online,P1832,Toys,Board Game,Mattel,19971.917032376135,23535.387282366155,19,447172.3583649569,379466.42361514654,67705.93474981037,1,Online,19:20:02,C7294,Chioma Olu,M,33.0,Married,Student,High,Regular,79.0,80,68,MegaMart Supply,7,Loyalty Offer,NaijaDeals,425846,No,SMS,November,2024,Q4,Friday,True,False,3.4,10360.31,North-Central
T3741,2023-12-16,Enugu,EN009,Online,P8167,Sports,Football,Adidas,18408.924442810065,23741.41907805981,4,94965.67631223924,73635.69777124026,21329.978540998985,1,Transfer,11:59:45,C5851,Emeka Ibrahim,M,31.0,Married,Teacher,Medium,Occasional,72.0,229,54,TechWorld Nigeria,7,Flash Sale,NaijaDeals,924895,No,SMS,December,2023,Q4,Saturday,False,False,4.3,1331.52,South-East
T3742,2023-07-02,Port Harcourt,PO010,Online,P6757,Electronics,Laptop,HP,1090744.5717476492,1386291.1534617036,6,8317746.920770221,6544467.430485895,1773279.4902843265,1,POS,19:54:02,C9029,Grace Agina,M,22.0,Single,Engineer,High,VIP,76.0,293,39,TechWorld Nigeria,7,None,CustomerLove,273515,Yes,Radio,July,2023,Q3,Sunday,False,False,4.2,1889.04,South-South
T3743,2023-04-23,Kano,KA007,Online,P6513,Electronics,Laptop,Sony,887920.0982862276,1205491.8946553855,12,14465902.735864626,10655041.179434732,3810861.5564298946,1,POS,16:24:58,C4087,John Aliyu,M,46.0,Single,Lawyer,Low,VIP,42.0,73,57,TechWorld Nigeria,7,Flash Sale,SummerBlast,672568,No,Billboard,April,2023,Q2,Sunday,True,False,4.1,10644.9,North-West
T3744,2023-07-02,Ibadan,IB001,Online,P2195,Groceries,Noodles,Nestle,55601.974133889154,65445.05196763214,8,523560.41574105714,444815.79307111324,78744.6226699439,0,POS,11:39:56,C5928,Victor Okafor,M,28.0,Married,Student,Low,VIP,45.0,119,43,FashionBase Ltd,14,Flash Sale,SummerBlast,628756,No,Billboard,July,2023,Q3,Sunday,False,True,4.6,1980.51,South-West
T3745,2024-04-25,Benin,BE006,Online,P3772,Electronics,Laptop,Sony,259060.13233762397,333742.4688923113,6,2002454.813353868,1554360.7940257438,448094.0193281241,0,Transfer,20:26:01,C1733,John Ibrahim,F,33.0,Single,Trader,Low,Regular,70.0,194,38,FashionBase Ltd,30,Loyalty Offer,FestiveBonanza,788732,No,Email,April,2024,Q2,Thursday,False,True,3.0,6063.96,South-South
T3746,2023-05-26,Abuja,AB008,Online,P9853,Sports,Basketball,Adidas,20832.487876792828,24429.52467897311,19,464160.9689004891,395817.2696590637,68343.69924142538,1,Online,13:12:41,C8243,Blessing Okafor,M,45.0,Married,Teacher,Low,Regular,90.0,222,71,FoodPro Distributors,14,Flash Sale,FestiveBonanza,668096,Yes,Radio,May,2023,Q2,Friday,False,True,3.9,14324.2,North-Central
T3747,2024-09-19,Benin,BE009,In-store,P2744,Fashion,Shirt,Puma,45610.70450597343,63008.49333956652,17,1071144.386772631,775381.9766015483,295762.4101710827,1,Online,19:56:08,C3014,Grace Okafor,M,22.0,Single,Trader,High,Regular,88.0,101,40,MegaMart Supply,14,Loyalty Offer,NaijaDeals,593569,Yes,Radio,September,2024,Q3,Thursday,False,True,4.5,1595.36,South-South
T3748,2023-04-23,Ibadan,IB010,Online,P7736,Toys,Doll,Lego,14407.408530835417,17678.32867683568,13,229818.27279886385,187296.3109008604,42521.96189800344,1,Transfer,17:27:29,C1781,Grace Aliyu,F,54.0,Married,Trader,Low,VIP,51.0,151,64,FashionBase Ltd,14,Discount,WeekendRush,621437,No,SMS,April,2023,Q2,Sunday,False,False,4.5,12776.5,South-West
T3749,2024-04-20,Port Harcourt,PO010,In-store,P1318,Sports,Gym Mat,Puma,70754.36599828347,87980.17714781349,7,615861.2400346944,495280.5619879842,120580.6780467102,1,Online,18:10:27,C8403,Blessing Agina,M,38.0,Married,Teacher,High,Regular,87.0,164,73,TechWorld Nigeria,30,Loyalty Offer,WeekendRush,797043,No,SMS,April,2024,Q2,Saturday,True,False,4.5,2911.44,South-South
T3750,2023-10-30,Kano,KA007,In-store,P2642,Fashion,Jacket,Puma,121925.94289764308,167397.06071776294,15,2510955.910766444,1828889.1434646463,682066.7673017979,0,Online,14:29:46,C667,Chioma Eze,M,38.0,Single,Civil Servant,Medium,VIP,96.0,132,37,FashionBase Ltd,30,Discount,SummerBlast,477641,No,Radio,October,2023,Q4,Monday,False,False,3.1,8829.36,North-West
T3751,2023-04-28,Ibadan,IB006,In-store,P7493,Electronics,Tablet,Apple,1258589.1122957056,1629211.3759511656,1,1629211.3759511656,1258589.1122957056,370622.26365546,1,POS,14:09:27,C1134,Chioma Aliyu,M,19.0,Single,Banker,High,Occasional,47.0,123,67,FoodPro Distributors,7,Loyalty Offer,WeekendRush,651164,Yes,SMS,April,2023,Q2,Friday,True,False,3.3,1114.88,South-West
T3752,2023-06-10,Enugu,EN002,In-store,P1888,Sports,Running Shoes,Puma,44093.416043181125,54864.593802002506,18,987562.6884360451,793681.4887772603,193881.19965878478,1,Cash,14:29:22,C1868,Tolu Agina,F,52.0,Single,Engineer,Low,Regular,66.0,91,46,FoodPro Distributors,30,Loyalty Offer,FestiveBonanza,703988,Yes,Billboard,June,2023,Q2,Saturday,False,True,3.7,6930.25,South-East
T3753,2024-02-05,Ibadan,IB003,In-store,P3236,Toys,Puzzle,Mattel,69329.05114159164,84634.8912224924,6,507809.3473349544,415974.3068495499,91835.04048540455,1,POS,8:20:02,C8518,Tolu Adeniyi,F,27.0,Single,Teacher,Medium,Regular,69.0,162,47,GameHub Africa,7,Discount,MegaSaver,399279,Yes,Social Media,February,2024,Q1,Monday,False,False,4.4,2169.4,South-West
T3754,2023-07-17,Enugu,EN005,Online,P1864,Toys,Puzzle,Disney,25186.4852449888,32848.343931008916,13,427028.47110311594,327424.3081848544,99604.16291826154,1,POS,17:11:48,C1685,Chioma Aliyu,F,26.0,Married,Trader,Low,VIP,62.0,267,43,TechWorld Nigeria,30,None,SummerBlast,971711,Yes,Email,July,2023,Q3,Monday,True,False,3.4,18360.72,South-East
T3755,2023-09-17,Kano,KA009,Online,P6436,Fashion,Dress,Puma,119599.72603423972,154904.28329153985,16,2478468.5326646375,1913595.6165478355,564872.916116802,1,Online,8:45:32,C5138,Grace Agina,M,60.0,Married,Banker,High,Occasional,54.0,211,53,MegaMart Supply,30,Discount,MegaSaver,613207,No,Social Media,September,2023,Q3,Sunday,False,True,5.0,9776.449999999999,North-West
T3756,2024-10-21,Benin,BE002,Online,P8140,Fashion,Jacket,Puma,67817.90176345244,91838.4445942135,20,1836768.8918842701,1356358.0352690488,480410.85661522136,0,POS,19:55:11,C1859,Tolu Aliyu,M,44.0,Single,Trader,Low,VIP,90.0,42,38,FoodPro Distributors,7,Loyalty Offer,MegaSaver,552683,Yes,Billboard,October,2024,Q4,Monday,False,True,3.6,8104.83,South-South
T3757,2023-02-16,Port Harcourt,PO003,Online,P3837,Toys,Board Game,Lego,55577.83951155062,69411.24579921918,2,138822.49159843836,111155.67902310124,27666.812575337113,1,Transfer,17:41:04,C9426,Aisha Agina,M,24.0,Married,Civil Servant,High,Regular,46.0,91,48,GameHub Africa,14,None,CustomerLove,255672,Yes,Social Media,February,2023,Q1,Thursday,False,False,3.5,1847.02,South-South
T3758,2024-02-03,Port Harcourt,PO005,In-store,P2683,Groceries,Cooking Oil,Golden Penny,44989.857519545396,55130.55366184396,3,165391.66098553187,134969.5725586362,30422.088426895672,0,Cash,15:54:56,C3640,Blessing Olu,M,37.0,Married,Civil Servant,Low,Regular,74.0,106,33,FoodPro Distributors,14,Discount,NaijaDeals,712663,No,Billboard,February,2024,Q1,Saturday,False,False,3.4,977.19,South-South
T3759,2024-12-10,Abuja,AB003,Online,P4197,Fashion,Shirt,Puma,16313.320985573193,22931.44745774776,21,481560.3966127029,342579.7406970371,138980.65591566585,1,POS,11:32:39,C9733,John Eze,M,25.0,Single,Lawyer,High,Occasional,91.0,154,61,MegaMart Supply,14,None,FestiveBonanza,696664,Yes,Email,December,2024,Q4,Tuesday,True,False,3.5,5210.18,North-Central
T3760,2024-07-12,Ibadan,IB006,Online,P8813,Groceries,Noodles,Indomie,8915.624792714207,10120.088867362372,13,131561.15527571083,115903.12230528469,15658.032970426138,1,Online,19:25:41,C1076,Tolu James,F,40.0,Married,Lawyer,High,Occasional,88.0,196,39,MegaMart Supply,30,None,NaijaDeals,434990,Yes,Radio,July,2024,Q3,Friday,False,False,3.1,1497.65,South-West
T3761,2023-03-19,Lagos,LA007,In-store,P8186,Groceries,Noodles,Nestle,22221.267110150628,28289.025926864266,8,226312.20741491413,177770.13688120502,48542.070533709106,1,Online,15:21:17,C9462,Grace Aliyu,M,38.79889042995839,Married,Lawyer,High,Occasional,79.0,28,51,FashionBase Ltd,14,Discount,CustomerLove,864375,Yes,SMS,March,2023,Q1,Sunday,False,True,3.4,3813.39,South-West
T3762,2023-05-04,Benin,BE005,Online,P6300,Groceries,Beverage,Nestle,2589.8373617168018,3111.872680980969,18,56013.70825765745,46617.072510902435,9396.635746755011,0,POS,18:05:06,C5191,John Aliyu,M,52.0,Married,Teacher,High,VIP,87.0,296,50,GameHub Africa,30,Loyalty Offer,SummerBlast,415927,Yes,Radio,May,2023,Q2,Thursday,False,False,4.4,8520.4,South-South
T3763,2023-03-16,Ibadan,IB003,In-store,P6652,Sports,Tennis Racket,Puma,53340.69444986937,69723.33782575796,1,69723.33782575796,53340.69444986937,16382.64337588859,1,Transfer,9:11:27,C5330,David James,M,51.0,Single,Teacher,Low,VIP,55.0,44,30,GameHub Africa,7,Discount,SummerBlast,277274,Yes,Radio,March,2023,Q1,Thursday,True,False,4.3,997.94,South-West
T3764,2023-05-17,Abuja,AB008,Online,P5608,Toys,Puzzle,Mattel,84973.37709574313,107006.9839346685,9,963062.8554120165,764760.3938616881,198302.46155032841,0,Online,21:14:16,C4275,David Olu,M,43.0,Married,Banker,Low,Regular,64.0,191,75,FashionBase Ltd,14,Loyalty Offer,MegaSaver,212721,No,Social Media,May,2023,Q2,Wednesday,False,True,3.7,2477.76,North-Central
T3765,2024-08-24,Lagos,LA002,Online,P1143,Sports,Football,Nike,90008.38302618885,109374.79292763562,2,218749.58585527123,180016.7660523777,38732.81980289353,1,POS,9:23:08,C1421,Tolu Eze,M,23.0,Married,Lawyer,High,Regular,54.0,127,53,MegaMart Supply,30,Loyalty Offer,SummerBlast,996128,Yes,Billboard,August,2024,Q3,Saturday,True,True,3.4,224.86,South-West
T3766,2024-02-04,Enugu,EN010,In-store,P2286,Fashion,Jacket,Adidas,113415.70626700636,155216.98889925765,9,1396952.900093319,1020741.3564030572,376211.54369026166,1,Online,15:40:59,C954,Victor Okafor,M,26.0,Married,Teacher,Low,Occasional,71.0,207,40,FoodPro Distributors,30,Discount,CustomerLove,364222,No,Radio,February,2024,Q1,Sunday,True,False,3.5,1462.59,South-East
T3767,2024-05-19,Abuja,AB010,In-store,P7824,Toys,Doll,Lego,98811.54457122853,123792.61064656143,1,123792.61064656143,98811.54457122853,24981.0660753329,0,Transfer,17:07:59,C8430,Blessing Agina,F,54.0,Single,Lawyer,High,VIP,70.0,258,58,TechWorld Nigeria,14,Loyalty Offer,WeekendRush,484266,Yes,SMS,May,2024,Q2,Sunday,False,True,3.2,877.26,North-Central
T3768,2024-05-14,Enugu,EN006,In-store,P5647,Groceries,Sugar,Golden Penny,44463.27625771065,54551.39840104144,5,272756.9920052072,222316.38128855324,50440.61071665399,1,Transfer,10:45:21,C6096,Victor Adeniyi,F,59.0,Married,Doctor,Low,VIP,57.0,104,73,GameHub Africa,7,Loyalty Offer,SummerBlast,928264,Yes,Radio,May,2024,Q2,Tuesday,True,False,3.3,1506.25,South-East
T3769,2024-07-26,Ibadan,IB010,In-store,P3885,Fashion,Shirt,Puma,84028.80572242597,117586.73995711499,11,1293454.1395282648,924316.8629466856,369137.2765815791,1,POS,11:11:29,C9446,Emeka James,F,53.0,Single,Designer,Medium,VIP,49.0,285,65,FashionBase Ltd,14,Flash Sale,FestiveBonanza,542985,Yes,Email,July,2024,Q3,Friday,False,False,4.1,2485.44,South-West
